"id1","char","cls","atr","bg","rarityscore","rank_number"
"4521","Red Panda","Hunter_v2_c1","Black Eyes","B2","135.2304029434525","2421"
"2503","Red Panda","Peddler_v3_c1","None","E3","135.14629340812397","2422"
"2324","Red Gator","Magician_v1_c2","None","C2","135.14422744064686","2423"
"912","Platypus","Peddler_v2_c2","Beard","E2","135.1061544639805","2424"
"927","Stag","Medic_v1_c3","Spiked Body","F2","135.10366008407007","2425"
"2846","Husky","Bard_v2_c2","Mohawk","E2","135.1025413948","2426"
"3688","Owl 2","Detective_v2_c3","None","C3","135.0812889491992","2427"
"1641","Owl 2","Detective_v1_c2","None","E3","135.06644174340056","2428"
"1417","Owl 2","Peddler_v3_c1","None","E2","135.01510111902527","2429"
"266","Red Panda","Fighter_v1_c3","Head Tech","A3","134.9710241510677","2430"
"3641","Platypus","Fighter_v3_c1","Techno Skin Purple","F3","134.9560447138608","2431"
"1079","Owl","Pirate_v2_c3","Tattoo 3","A1","134.94650087460775","2432"
"2709","Cat","Peddler_v2_c1","Beard","B1","134.9044840086602","2433"
"1767","Goat","Pirate_v2_c2","Tattoo 3","A3","134.901081189047","2434"
"271","Owl 2","Fighter_v3_c1","Mohawk","A3","134.8911724863443","2435"
"4922","Crow","Fighter_v3_c1","Head Tech","D2","134.89075152178603","2436"
"254","Frog","Pirate_v2_c2","Tattoo 3","A1","134.8900304211034","2437"
"2388","Crow","Peddler_v1_c2","Marked Skin 2","E1","134.88370895522422","2438"
"2777","Crow","Farmer_v2_c2","Marked Skin 2","E1","134.88370895522422","2438"
"2775","Shiba Inu","Magician_v1_c1","Techno Skin Purple","C3","134.87288003734457","2440"
"2479","Shiba Inu","Hunter_v1_c2","Techno Skin Purple","C3","134.87288003734457","2440"
"2179","Black Red Panda","Medic_v1_c3","Horns","C2","134.85955117317897","2442"
"3021","Husky","Bard_v2_c3","Head Tech","B1","134.85824030697978","2443"
"2660","Crow","Hunter_v1_c3","Marked Skin 2","E2","134.85308264056798","2444"
"3973","Crow","Pirate_v2_c1","Tattoo 3","A3","134.84499100795682","2445"
"2975","Crow","Hunter_v1_c1","Mohawk","D1","134.84494396739478","2446"
"1001","Dog","Fighter_v1_c3","Mohawk","D3","134.84494396739478","2446"
"2996","Cat","Pirate_v2_c3","Tattoo 3","A1","134.83394024001325","2448"
"2906","Husky","Hunter_v1_c1","Mohawk","D3","134.78923023047298","2449"
"4069","Husky","Pirate_v2_c2","Tattoo 3","A2","134.77456827411643","2450"
"4386","Dog","Magician_v4_c3","Mutton Chop","A2","134.6817723442744","2451"
"2878","Crow","Bard_v3_c2","Techno Skin Purple","A2","134.6817723442744","2451"
"4632","Frog 2","Mercenary_v1_c3","Tattoo 2","B1","134.66070772406488","2453"
"996","Panda","Farmer_v3_c3","Bubble Pipe","C1","134.65671369011685","2454"
"320","Cat","Pirate_v1_c1","Earring","A3","134.6004341463787","2455"
"1716","Owl","Peddler_v2_c1","Marked Skin","A1","134.5663911756946","2456"
"2244","Owl","Mercenary_v2_c2","Spiked Body","E2","134.55703464885363","2457"
"4247","Goat","Peddler_v2_c3","Aura Purple","E3","134.55190481972457","2458"
"2601","Frog","Pirate_v2_c1","Tattoo 5","A1","134.52574259604432","2459"
"2675","Crow","Mercenary_v2_c2","Spiked Body","E1","134.47510032891535","2460"
"797","Gator","Peddler_v1_c2","Rock Hands","B2","134.47032696265666","2461"
"1631","Rabbit","Magician_v3_c2","None","E3","134.46888716968712","2462"
"615","Owl 2","Fighter_v3_c1","Techno Skin Purple","F3","134.46707649530757","2463"
"4411","Husky","Magician_v4_c1","Aura Purple","E3","134.4401009017126","2464"
"479","Rabbit","Detective_v1_c1","None","E2","134.41754654531184","2465"
"1940","Husky","Pirate_v2_c3","Tattoo 4","A2","134.41028044905732","2466"
"1432","Stag","Bard_v2_c1","Sunglasses","B3","134.39386292907614","2467"
"297","Owl","Mercenary_v1_c2","Marked Skin","E3","134.36426636233784","2468"
"986","Tiger","Hunter_v1_c3","None","F3","134.3290040776812","2469"
"3891","Rabbit","Peddler_v2_c1","Rock Hands","A2","134.32341048506166","2470"
"219","Husky","Detective_v1_c1","None","E1","134.27989848845175","2471"
"3043","Frog 2","Detective_v1_c1","None","E1","134.27989848845175","2471"
"2012","Goat","Peddler_v2_c3","Tattoo 1","F2","134.27415319697928","2473"
"2231","Frog","Mercenary_v2_c1","White Eyes","E2","134.25645528445818","2474"
"4763","Cat","Mercenary_v1_c2","Horns","E3","134.2517057277433","2475"
"1740","Crow","Mercenary_v1_c2","Horns","E1","134.23099141802427","2476"
"1035","Dog","Mercenary_v2_c1","White Eyes","E1","134.23099141802427","2476"
"653","Owl","Bard_v2_c2","White Eyes","G1","134.18668454208333","2478"
"3763","Husky","Mercenary_v1_c3","Cigar","A3","134.16984511046397","2479"
"499","Husky","Mercenary_v1_c1","Robotic Hand","A1","134.15879434252037","2480"
"1522","Husky","Mercenary_v1_c1","Rock Hands","A1","134.15879434252037","2480"
"4781","Platypus","Peddler_v2_c1","Tattoo 1","B2","134.13902715822124","2482"
"3110","Cat","Fighter_v1_c1","Head Tech","E1","134.13794367996712","2483"
"2166","Platypus","Magician_v2_c1","None","A3","134.1083161829848","2484"
"4507","Crow","Fighter_v1_c2","Black Eyes","E2","134.10731736531088","2485"
"365","Dog","Mercenary_v1_c2","Tattoo 5","C2","134.09833205240815","2486"
"2557","Gator","Farmer_v3_c2","Antlers","C1","134.09085993371707","2487"
"2554","Goat","Magician_v4_c1","Monocle","E3","134.06847344717556","2488"
"3522","Dog","Detective_v2_c2","None","C3","134.0664966508418","2489"
"3633","Rabbit","Mercenary_v1_c2","Earring","C3","134.0580923313974","2490"
"680","Panda","Mercenary_v3_c1","None","D2","134.02040915553334","2491"
"3409","Shiba Inu","Magician_v2_c1","None","A1","134.01410073852497","2492"
"1344","Crow","Mercenary_v2_c1","Robotic Hand","E3","134.01238326608538","2493"
"2373","Crow","Peddler_v2_c2","Cigar","E3","134.01238326608538","2493"
"4534","Stag","Fighter_v3_c3","None","A1","134.00754080865215","2495"
"9","Panda","Magician_v1_c2","Horns","E2","134.00204961555673","2496"
"1825","Dog","Fighter_v3_c3","Tattoo 4","E3","133.99407147167065","2497"
"4753","Stag","Bard_v1_c3","Marked Skin","F2","133.9710827047105","2498"
"3387","Dog","Mercenary_v2_c3","Monocle","E2","133.9610426417101","2499"
"3170","Crow","Mercenary_v2_c2","Robotic Hand","E2","133.9610426417101","2499"
"2830","Frog 2","Mercenary_v2_c2","Rock Hands","E3","133.9566695291636","2501"
"4272","Black Cat","Peddler_v3_c1","None","A3","133.94266572527084","2502"
"1343","Black Cat","Magician_v3_c3","None","A3","133.94266572527084","2502"
"719","Black Cat","Detective_v1_c2","None","A3","133.94266572527084","2502"
"3806","Goat","Farmer_v1_c2","Marked Skin 2","E3","133.93960247294854","2505"
"4562","Husky","Mercenary_v2_c1","Rock Hands","E1","133.93595521944457","2506"
"2631","Black Cat","Magician_v2_c2","None","A1","133.93161495732727","2507"
"775","Black Cat","Magician_v3_c1","None","A2","133.92795672835223","2508"
"43","Black Cat","Magician_v2_c1","None","A2","133.92795672835223","2508"
"1013","Frog","Farmer_v2_c3","Marked Skin 2","E1","133.9188881632295","2510"
"4010","Crow","Peddler_v2_c2","Tattoo 5","C1","133.91509162134165","2511"
"1797","Owl 2","Mercenary_v1_c1","Tattoo 3","D3","133.89461580124618","2512"
"2854","Goat","Farmer_v3_c1","Horns 2","F3","133.86357911999738","2513"
"1777","Red Panda","Mercenary_v1_c2","Pipe","D2","133.83957467263917","2514"
"3361","Red Gator","Peddler_v1_c1","None","C3","133.82075835514974","2515"
"594","Frog","Bard_v2_c2","Head Tech","A2","133.80388316129964","2516"
"2306","Gator","Farmer_v3_c1","Rock Hands","E1","133.79335346855504","2517"
"2541","Owl 2","Mercenary_v3_c1","Bandana","A2","133.78333219299284","2518"
"2604","Crow","Bard_v2_c2","Mohawk","A3","133.76250197712807","2519"
"2468","Platypus","Mercenary_v2_c1","Beard","A3","133.71040130938678","2520"
"3483","Red Panda","Hunter_v3_c3","None","A1","133.6881488612114","2521"
"3216","Rabbit","Hunter_v3_c1","None","D3","133.6856800800766","2522"
"1016","Owl","Hunter_v3_c1","None","B2","133.6856800800766","2522"
"1895","Owl","Hunter_v3_c3","None","D3","133.6856800800766","2522"
"4060","Dog","Bard_v3_c2","Cigar","C2","133.67716078086923","2525"
"1095","Frog","Detective_v1_c3","None","D2","133.67501718096347","2526"
"4770","Gator","Medic_v1_c2","Fire Aura","B1","133.6565493153783","2527"
"4948","Owl","Mercenary_v2_c1","Aura Aqua","A1","133.65339399162247","2528"
"1191","Cat","Magician_v2_c3","None","B1","133.64212952198886","2529"
"1050","Frog","Detective_v1_c2","None","B2","133.62920962657222","2530"
"3866","Cat","Hunter_v3_c1","None","D2","133.6189269998733","2531"
"4274","Rabbit","Farmer_v3_c2","Crystal Necklace","F2","133.6095606555076","2532"
"3388","Owl 2","Magician_v2_c2","None","A1","133.60829719648797","2533"
"4233","Crow","Hunter_v3_c1","None","B3","133.59592449950011","2534"
"3514","Husky","Hunter_v3_c1","None","B1","133.58641578506706","2535"
"469","Husky","Detective_v1_c2","None","B1","133.58641578506706","2535"
"4574","Frog 2","Detective_v1_c2","None","B1","133.58641578506706","2535"
"2756","Frog 2","Magician_v2_c3","None","B1","133.58641578506706","2535"
"1224","Crow","Detective_v1_c3","None","D1","133.57311944548206","2539"
"4048","Crow","Magician_v3_c1","None","D1","133.57311944548206","2539"
"4968","Rabbit","Hunter_v1_c3","Marked Skin 2","A1","133.55883935262523","2541"
"2561","Goat","Magician_v4_c3","Rock Hands","C1","133.55001053089288","2542"
"4169","Husky","Hunter_v3_c3","None","B3","133.5402107625783","2543"
"1326","Owl 2","Mercenary_v1_c3","Tattoo 4","B2","133.53032797618707","2544"
"976","Frog 2","Hunter_v3_c3","None","B2","133.51740570856026","2545"
"2389","Husky","Magician_v2_c3","None","D1","133.51740570856026","2545"
"578","Husky","Mercenary_v2_c2","Aura Aqua","A1","133.48511962010616","2547"
"1556","Gator","Farmer_v2_c3","Cigar","D1","133.44941598957178","2548"
"2577","Crow","Magician_v1_c2","Techno Skin Blue","F1","133.42769687411106","2549"
"3343","Shiba Inu","Mercenary_v2_c3","Mustache","A2","133.42446508827842","2550"
"4806","Husky","Magician_v4_c3","Sunglasses","B3","133.39508126150253","2551"
"4914","Rabbit","Mercenary_v2_c1","Beard","D3","133.28776520647858","2552"
"2947","Goat","Fighter_v1_c3","Head Tech","E3","133.19383719769144","2553"
"1246","Husky","Mercenary_v2_c3","Beard","D2","133.1652983893535","2554"
"890","Rabbit","Mercenary_v1_c2","Aura Purple","A3","133.16128149425992","2555"
"432","Rabbit","Peddler_v2_c2","Spiked Body","A2","133.1465724973413","2556"
"1665","Crow","Farmer_v1_c1","Black Eyes","E3","133.13774701660128","2557"
"2762","Rabbit","Mercenary_v1_c2","Tattoo 2","D3","133.09970265880506","2558"
"4530","Goat","Magician_v4_c1","Spiked Body","A1","133.093760272812","2559"
"3233","Goat","Peddler_v2_c2","Aura Purple","A1","133.093760272812","2559"
"2685","Frog","Mercenary_v1_c2","Tattoo 2","D2","133.08903975969193","2561"
"909","Red Black Panda","Farmer_v1_c1","None","F2","133.07237870115108","2562"
"4603","Cat","Mercenary_v2_c1","Aura Purple","A3","133.0487208596654","2563"
"702","Crow","Mercenary_v2_c1","Aura Purple","A1","133.0376700917218","2564"
"1947","Black Red Panda","Magician_v1_c1","Robotic Hand","D3","132.99915803404062","2565"
"800","Dog","Mercenary_v2_c3","Mustache","D3","132.98714202421053","2566"
"171","Gator","Hunter_v1_c3","Marked Skin","E1","132.98173816380205","2567"
"2157","Panda","Peddler_v1_c1","Earring","F2","132.9688097616669","2568"
"2033","Frog","Detective_v2_c1","None","A3","132.96532293721376","2569"
"97","Frog","Fighter_v3_c3","Tattoo 3","A1","132.95630493090732","2570"
"975","Goat","Detective_v1_c1","None","A2","132.95061394029514","2571"
"149","Black Cat","Mercenary_v2_c2","Antlers","E3","132.93211196564602","2572"
"4856","Shiba Inu","Hunter_v2_c3","Black Eyes","E1","132.91563348990923","2573"
"4916","Crow","Detective_v2_c1","None","A3","132.90923275612357","2574"
"4138","Rabbit","Mercenary_v2_c1","White Eyes","A1","132.90612181542525","2575"
"2546","Crow","Magician_v3_c2","None","A1","132.89818198818","2576"
"4302","Cat","Detective_v2_c1","None","A2","132.89452375920496","2577"
"1850","Dog","Detective_v1_c1","None","A2","132.89452375920496","2577"
"446","Red Black Panda","Farmer_v2_c1","None","F1","132.88913827008457","2579"
"493","Red Gator","Fighter_v1_c3","None","F1","132.88913827008457","2579"
"2284","Owl","Magician_v4_c3","Ice Hands","B3","132.88076980799116","2581"
"3581","Panda","Farmer_v2_c2","Tattoo 5","F2","132.84907879818593","2582"
"2550","Goat","Mercenary_v1_c2","Horns","A2","132.84599313294586","2583"
"3724","Rabbit","Fighter_v1_c2","Mohawk","A2","132.80941584839306","2584"
"2302","Cat","Peddler_v2_c2","Marked Skin","A1","132.79356118083075","2585"
"4633","Crow","Mercenary_v2_c2","Horns","A2","132.7899029518557","2586"
"3519","Frog","Hunter_v1_c3","Black Eyes","A2","132.7529453948887","2587"
"4892","Frog","Bard_v1_c1","Marked Skin 2","D3","132.75188748636435","2588"
"3423","Husky","Mercenary_v2_c1","Horns","A3","132.74889821185252","2589"
"243","Husky","Mercenary_v1_c3","Antlers","D1","132.7200275302358","2590"
"8","Platypus","Farmer_v2_c1","Tattoo 2","G1","132.72000198093195","2591"
"2869","Shiba Inu","Peddler_v1_c2","Crystal Necklace","B3","132.71824615356257","2592"
"137","Dog","Fighter_v1_c2","Head Tech","A1","132.70051344277357","2593"
"1286","Dog","Fighter_v1_c2","Mohawk","A1","132.70051344277357","2593"
"4108","Rabbit","Peddler_v2_c3","Cigar","A3","132.67785012171092","2595"
"3986","Owl","Peddler_v1_c2","Techno Skin Blue","F2","132.6725601733612","2596"
"2639","Owl","Mercenary_v2_c2","Rock Hands","A2","132.6631411247923","2597"
"534","Frog 2","Fighter_v1_c2","Black Eyes","A2","132.64114147687675","2598"
"265","Frog","Mercenary_v2_c3","Rock Hands","A3","132.62137966820657","2599"
"1214","Frog","Peddler_v2_c3","Monocle","A1","132.61032890026297","2600"
"4209","Shiba Inu","Mercenary_v1_c3","Tattoo 3","E1","132.57250808277064","2601"
"1786","Dog","Peddler_v2_c3","Cigar","A3","132.5652894871164","2602"
"1837","Dog","Mercenary_v2_c2","Rock Hands","A1","132.55423871917282","2603"
"4583","Cat","Magician_v4_c1","Robotic Hand","A1","132.55423871917282","2603"
"2836","Crow","Mercenary_v1_c2","Cigar","A2","132.55058049019777","2605"
"2252","Rabbit","Bard_v3_c1","Marked Skin 2","A1","132.53792837954035","2606"
"2223","Owl 2","Bard_v2_c1","Mohawk","E3","132.53054425759126","2607"
"2001","Black Cat","Mercenary_v1_c1","Tattoo 3","E3","132.51073661129195","2608"
"1036","Frog 2","Magician_v4_c1","Rock Hands","A2","132.494866753276","2609"
"4502","Frog","Hunter_v1_c2","Marked Skin 2","A3","132.49250869397954","2610"
"3575","Owl","Fighter_v1_c2","Techno Skin Blue","C1","132.4893197422947","2611"
"1336","Frog","Fighter_v1_c3","Marked Skin 2","A1","132.48145792603594","2612"
"1828","Dog","Bard_v3_c1","Marked Skin 2","A3","132.4364185128894","2613"
"930","Cat","Farmer_v2_c3","Marked Skin 2","A3","132.4364185128894","2613"
"4393","Cat","Farmer_v1_c2","Marked Skin 2","A2","132.42170951597078","2615"
"2257","Frog 2","Bard_v2_c3","Marked Skin 2","A3","132.3807047759676","2616"
"2487","Cat","Farmer_v2_c2","Techno Skin Purple","C1","132.37675910770017","2617"
"4406","Rabbit","Hunter_v1_c1","Aura Purple","G1","132.35894471347862","2618"
"4039","Goat","Fighter_v1_c1","Mutton Chop","F3","132.3435584007706","2619"
"1115","Frog","Peddler_v1_c1","Mutton Chop","F3","132.3435584007706","2619"
"3459","Black Red Panda","Peddler_v1_c2","Tattoo 1","F1","132.3353113750692","2621"
"1212","Panda","Peddler_v2_c1","None","B1","132.32069064340712","2622"
"4717","Owl 2","Hunter_v1_c3","Crystal Necklace","B3","132.31244261152557","2623"
"2779","Panda","Mercenary_v1_c3","None","D2","132.29748812129156","2624"
"3823","Platypus","Mercenary_v1_c3","Tattoo 5","E1","132.29138493422775","2625"
"4644","Dog","Farmer_v2_c2","Techno Skin Blue","C3","132.28746821968045","2626"
"937","Shiba Inu","Magician_v4_c1","Bandana","E1","132.24703380668728","2627"
"2850","Goat","Mercenary_v3_c1","Earring","B2","132.22855090628798","2628"
"2320","Owl","Mercenary_v1_c1","Bandana","B1","132.2104623478215","2629"
"4324","Black Cat","Peddler_v2_c2","Tattoo 4","D3","132.19337637675696","2630"
"3875","Shiba Inu","Mercenary_v1_c3","Tattoo 5","E2","132.17759394305529","2631"
"1922","Platypus","Magician_v1_c2","Crystal Necklace","E1","132.1016322819591","2632"
"2044","Husky","Detective_v2_c3","None","C2","132.0975872826516","2633"
"1549","Red Panda","Fighter_v3_c2","Bubble Pipe","G1","132.05600683259053","2634"
"69","Owl 2","Peddler_v2_c3","Pipe","E3","132.00671850273102","2635"
"3058","Rabbit","Detective_v1_c2","None","E1","131.95776881956405","2636"
"44","Panda","Farmer_v2_c3","Earring","C2","131.94789878858202","2637"
"3236","Panda","Farmer_v1_c1","Tattoo 3","C3","131.91992433107393","2638"
"2470","Platypus","Farmer_v3_c1","Techno Skin Purple","D2","131.9174396416316","2639"
"4752","Frog","Magician_v3_c1","None","E1","131.90129836605968","2640"
"1236","Frog","Magician_v2_c3","None","E1","131.90129836605968","2640"
"4836","Goat","Detective_v1_c3","None","E2","131.87067205140343","2642"
"3172","Dog","Magician_v2_c2","None","E3","131.86592249468856","2643"
"3753","Dog","Hunter_v3_c1","None","E3","131.86592249468856","2643"
"3055","Stag","Mercenary_v1_c3","None","B3","131.82422766538716","2645"
"1399","Cat","Magician_v2_c2","None","E2","131.81458187031328","2646"
"3945","Cat","Magician_v2_c1","None","E2","131.81458187031328","2646"
"42","Husky","Magician_v2_c1","None","E3","131.81020875776676","2648"
"3868","Owl","Hunter_v1_c2","Mohawk","A3","131.8032138722268","2649"
"1796","Frog 2","Peddler_v3_c1","None","E2","131.75886813339147","2650"
"2027","Frog","Bard_v3_c2","Sunglasses","E1","131.7561688649839","2651"
"2440","Panda","Farmer_v1_c3","Monocle","E3","131.74221903877827","2652"
"1759","Panda","Fighter_v1_c1","Mustache","D1","131.7378887699883","2653"
"2471","Goat","Hunter_v1_c2","Head Tech","A1","131.73569265077884","2654"
"1332","Shiba Inu","Farmer_v2_c2","Fire Eyes","B3","131.7117142082676","2655"
"2138","Dog","Bard_v2_c3","Mohawk","A3","131.6906532376323","2656"
"3492","Black Cat","Peddler_v1_c1","Fire Eyes","B1","131.67543344955862","2657"
"2967","Panda","Bard_v2_c1","Sunglasses","A3","131.66702510082678","2658"
"2543","Shiba Inu","Pirate_v2_c1","None","F2","131.65045714365573","2659"
"3038","Panda","Bard_v3_c1","Tattoo 5","C1","131.64492739403454","2660"
"193","Panda","Farmer_v1_c3","Tattoo 4","C1","131.64492739403454","2660"
"2081","Frog","Farmer_v2_c3","Techno Skin Purple","C2","131.59517874677195","2662"
"2787","Rabbit","Mercenary_v1_c3","Mustache","A1","131.59463052136834","2663"
"252","Shiba Inu","Mercenary_v2_c2","Antlers","A1","131.55645319993118","2664"
"4408","Panda","Peddler_v1_c2","White Eyes","A2","131.54064969763348","2665"
"4369","Frog","Mercenary_v1_c3","Mustache","A2","131.53450183888896","2666"
"1132","Black Red Panda","Bard_v2_c3","Marked Skin","E3","131.53128354490505","2667"
"142","Stag","Magician_v1_c1","Tattoo 1","F2","131.49764083305084","2668"
"3873","Shiba Inu","Bard_v2_c1","Mohawk","A2","131.47454502374066","2669"
"4888","Black Cat","Mercenary_v2_c1","Antlers","A1","131.47396741873342","2670"
"1461","Rabbit","Magician_v4_c3","Fire Aura","E1","131.46733119523896","2671"
"885","Rabbit","Bard_v3_c2","Fire Aura","E1","131.46733119523896","2671"
"2937","Frog 2","Peddler_v2_c1","Mustache","A2","131.42269792087697","2673"
"2028","Goat","Hunter_v1_c2","Techno Skin Blue","C1","131.41193831570544","2674"
"2361","Goat","Fighter_v1_c3","Techno Skin Blue","C1","131.41193831570544","2674"
"928","Black Cat","Hunter_v2_c2","Black Eyes","A3","131.40676823946154","2676"
"554","Owl 2","Magician_v1_c2","Techno Skin Purple","B3","131.40546892270518","2677"
"4798","Black Cat","Pirate_v1_c1","None","C1","131.38473093139152","2678"
"1439","Owl","Farmer_v1_c2","Techno Skin Blue","C3","131.3791178811901","2679"
"3899","Dog","Farmer_v1_c1","Techno Skin Purple","F1","131.3558481346153","2680"
"1996","Shiba Inu","Bard_v2_c1","Techno Skin Blue","C2","131.33768934870878","2681"
"1125","Goat","Hunter_v1_c1","Techno Skin Blue","C3","131.32264742768572","2682"
"2788","Stag","Farmer_v1_c1","Earring","C1","131.31440040198433","2683"
"3603","Stag","Fighter_v1_c2","Tattoo 2","B2","131.28763081445712","2684"
"2061","Cat","Bard_v2_c3","Techno Skin Purple","C3","131.26655724659557","2685"
"3184","Crow","Magician_v1_c1","Techno Skin Purple","C3","131.26655724659557","2685"
"559","Red Panda","Mercenary_v2_c2","Antlers","A3","131.24155209056116","2687"
"2883","Red Panda","Mercenary_v1_c2","Antlers","A1","131.23050132261756","2688"
"1746","Platypus","Mercenary_v1_c3","Tattoo 3","A2","131.2145842931183","2689"
"3406","Owl","Bard_v2_c1","Black Eyes","D3","131.1497825942673","2690"
"2804","Black Red Panda","Farmer_v2_c1","Tattoo 5","F3","131.10537855048364","2691"
"2912","Owl 2","Medic_v1_c3","Black Eyes","A3","131.08345047862227","2692"
"2207","Cat","Magician_v4_c3","Ice Hands","E3","131.03820716858507","2693"
"2242","Gator","Bard_v2_c1","Ice Hands","A1","130.97338850785547","2694"
"1402","Panda","Magician_v1_c2","Antlers","D3","130.91715641907695","2695"
"2065","Panda","Magician_v1_c1","Beard","B2","130.90504034457695","2696"
"3159","Owl","Mercenary_v1_c1","Tattoo 3","B3","130.82946224114673","2697"
"4431","Red Panda","Mercenary_v1_c1","Tattoo 3","A3","130.8201767362071","2698"
"4799","Black Cat","Mercenary_v1_c3","Earring","A2","130.8043769738262","2699"
"1341","Frog","Mercenary_v1_c1","Tattoo 3","D2","130.79599428801558","2700"
"3541","Owl","Magician_v4_c1","Bubble Pipe","B3","130.7957803788157","2701"
"734","Panda","Hunter_v1_c1","Mustache","B1","130.78598787341022","2702"
"359","Shiba Inu","Mercenary_v1_c3","Tattoo 4","A2","130.76713179154297","2703"
"4257","Panda","Farmer_v1_c1","Tattoo 2","D2","130.76278535129467","2704"
"3166","Platypus","Hunter_v1_c2","Fire Eyes","B2","130.7511628576809","2705"
"2641","Frog 2","Magician_v4_c3","Mustache","F1","130.70576842021256","2706"
"3279","Rabbit","Mercenary_v3_c1","Bandana","A2","130.69537357887538","2707"
"1599","Dog","Mercenary_v1_c3","Tattoo 3","D3","130.69409655253415","2708"
"2784","Black Cat","Peddler_v2_c1","Tattoo 5","A1","130.68830423932025","2709"
"385","Black Cat","Peddler_v2_c1","Tattoo 4","A1","130.68830423932025","2709"
"3026","Husky","Peddler_v2_c3","Bubble Pipe","B1","130.6737110297881","2711"
"24","Platypus","Farmer_v3_c1","Crystal Necklace","A2","130.66054381579053","2712"
"1673","Goat","Peddler_v2_c2","Pipe","B1","130.63849646240948","2713"
"3271","Gator","Hunter_v2_c1","Bandana","F2","130.6323387969685","2714"
"799","Rabbit","Peddler_v2_c3","Pipe","D1","130.62595683940705","2715"
"3498","Frog 2","Bard_v3_c2","Mustache","C3","130.61647753219285","2716"
"1640","Black Cat","Magician_v4_c1","Earring","E3","130.60591038944443","2717"
"2204","Gator","Mercenary_v2_c3","None","D3","130.59141120663094","2718"
"3500","Crow","Mercenary_v3_c1","Bandana","A1","130.58647117325586","2719"
"3239","Goat","Mercenary_v1_c1","Earring","B1","130.574639948553","2720"
"4291","Gator","Bard_v3_c1","White Eyes","A3","130.53444772146722","2721"
"3758","Owl","Magician_v3_c3","None","A3","130.5313893503141","2722"
"3783","Rabbit","Magician_v2_c1","None","A3","130.5313893503141","2722"
"289","Panda","Magician_v1_c1","White Eyes","A1","130.52339695352362","2724"
"4177","Owl","Magician_v2_c3","None","A1","130.52033858237053","2725"
"4608","Owl","Peddler_v3_c1","None","A1","130.52033858237053","2725"
"1956","Owl","Magician_v2_c2","None","A1","130.52033858237053","2725"
"1045","Owl","Detective_v1_c2","None","A2","130.5166803533955","2728"
"723","Dog","Peddler_v2_c3","Pipe","B2","130.51339620481252","2729"
"4590","Black Cat","Mercenary_v1_c2","Tattoo 5","E3","130.48617942596346","2730"
"887","Red Panda","Magician_v4_c1","Bandana","A1","130.48365169218016","2731"
"1890","Frog","Magician_v2_c2","None","A3","130.47491889680973","2732"
"225","Goat","Magician_v3_c3","None","A1","130.46386812886612","2733"
"135","Frog","Peddler_v3_c1","None","A2","130.4602098998911","2734"
"3516","Goat","Peddler_v3_c1","None","A2","130.4602098998911","2734"
"833","Frog","Magician_v2_c1","None","A2","130.4602098998911","2734"
"167","Crow","Peddler_v2_c1","Tattoo 1","B2","130.44953969095602","2737"
"2417","Crow","Magician_v3_c3","None","A3","130.41882871571957","2738"
"3075","Cat","Magician_v3_c3","None","A2","130.40411971880096","2739"
"85","Crow","Magician_v2_c3","None","A2","130.40411971880096","2739"
"2195","Cat","Detective_v1_c3","None","A2","130.40411971880096","2739"
"3657","Owl 2","Hunter_v1_c3","Ice Hands","F3","130.3826195168155","2742"
"994","Stag","Mercenary_v3_c1","None","A1","130.3590021479048","2743"
"1507","Husky","Peddler_v3_c1","None","A1","130.35206421085417","2744"
"3003","Frog 2","Magician_v3_c1","None","A1","130.35206421085417","2744"
"2067","Husky","Magician_v3_c1","None","A2","130.34840598187915","2746"
"435","Frog 2","Magician_v2_c1","None","A2","130.34840598187915","2746"
"3587","Frog 2","Detective_v1_c3","None","A2","130.34840598187915","2746"
"2450","Stag","Magician_v1_c1","Spiked Body","A3","130.32829867682713","2749"
"1426","Black Red Panda","Farmer_v1_c3","Tattoo 2","B3","130.2895248953903","2750"
"2819","Black Red Panda","Farmer_v2_c3","Tattoo 2","B3","130.2895248953903","2750"
"1925","Panda","Farmer_v3_c2","Robotic Hand","A2","130.28041626289067","2752"
"4918","Cat","Bard_v3_c2","Sunglasses","A1","130.26264844670015","2753"
"4194","Black Red Panda","Hunter_v2_c3","Aura Aqua","D2","130.22383821856496","2754"
"3060","Stag","Mercenary_v1_c2","None","D2","130.186960805491","2755"
"2666","Stag","Magician_v4_c1","None","D2","130.186960805491","2755"
"589","Stag","Mercenary_v2_c2","None","D2","130.186960805491","2755"
"1701","Platypus","Magician_v1_c2","Techno Skin Purple","E1","130.14372082672782","2758"
"337","Stag","Peddler_v2_c3","None","D3","130.14115325109975","2759"
"720","Stag","Mercenary_v2_c3","None","D3","130.14115325109975","2759"
"3673","Gator","Medic_v1_c3","Aura Purple","B2","130.1251253543988","2761"
"2981","Shiba Inu","Magician_v4_c3","Rock Hands","E2","130.096153311247","2762"
"4896","Red Panda","Detective_v2_c3","None","B1","130.07388932431317","2763"
"3217","Crow","Pirate_v1_c2","None","C2","130.0567874141312","2764"
"4034","Dog","Medic_v1_c1","White Eyes","G1","130.04552913624696","2765"
"3505","Red Panda","Magician_v4_c3","Marked Skin","E1","130.0401502102476","2766"
"2133","Black Cat","Magician_v1_c1","Fire Aura","F3","130.0223040063483","2767"
"4142","Black Red Panda","Bard_v2_c1","Antlers","F2","130.01612040153037","2768"
